run_tag,dataset,method,epsilon,seed,dcr_q,norm_dcr,mia_auc,alpha,q,status,fallback_used,notes
UNIFIED_FINAL_20260410,credit,madifft,,2,2.7145664569951795,8.432496383032186,0.4538333333333333,0.5,0.01,success,,"Samples: real(500), syn(700)"
UNIFIED_FINAL_20260410,credit,gaussian_copula,,3,0.36646221252613276,1.212741738193895,0.5303666666666667,0.5,0.01,success,,"Samples: real(500), syn(700)"
UNIFIED_FINAL_20260410,credit,tvae,,3,0.2389333377160468,0.790707531062467,0.5301666666666667,0.5,0.01,success,,"Samples: real(500), syn(700)"
UNIFIED_FINAL_20260410,credit,ctgan,,3,0.41597052382673483,1.3765807192660704,0.5308333333333333,0.5,0.01,success,,"Samples: real(500), syn(700)"
UNIFIED_FINAL_20260410,credit,tabddpm_single,,3,0.7805396593700347,2.583057654726636,0.5807,0.5,0.01,success,,"Samples: real(500), syn(700)"
UNIFIED_FINAL_20260410,credit,madifft,,3,0.8883030964912554,2.9396816491823214,0.5231666666666667,0.5,0.01,success,,"Samples: real(500), syn(700)"
UNIFIED_FINAL_20260410,credit,gaussian_copula,,4,0.4049220830495955,1.2580915062843145,0.5283666666666667,0.5,0.01,success,,"Samples: real(500), syn(700)"
UNIFIED_FINAL_20260410,credit,tvae,,4,0.1900304957557416,0.5904240905922971,0.5221333333333333,0.5,0.01,success,,"Samples: real(500), syn(700)"
UNIFIED_FINAL_20260410,credit,ctgan,,4,0.465130380673261,1.4451584779784563,0.5117333333333333,0.5,0.01,success,,"Samples: real(500), syn(700)"
UNIFIED_FINAL_20260410,credit,tabddpm_single,,4,0.7991614101394492,2.482991726888581,0.5488000000000001,0.5,0.01,success,,"Samples: real(500), syn(700)"
UNIFIED_FINAL_20260410,credit,madifft,,4,2.51416665185775,7.811507058996565,0.44686666666666663,0.5,0.01,success,,"Samples: real(500), syn(700)"
