run_tag,dataset,method,epsilon,seed,classifier,metric_name,metric_value,converged,n_iter,status,fallback_used,n_synth,notes
POP6_SEEDED_20260321,breast_cancer,privbayes_eps2,2.0,1,logistic_regression,accuracy,0.868421052631579,True,19.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps2,2.0,1,logistic_regression,f1_macro,0.8606016140865738,True,19.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps2,2.0,1,logistic_regression,roc_auc,0.9166666666666667,True,19.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps5,5.0,1,logistic_regression,accuracy,0.9385964912280702,True,55.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps5,5.0,1,logistic_regression,f1_macro,0.9313666465984347,True,55.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps5,5.0,1,logistic_regression,roc_auc,0.9748677248677249,True,55.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps10,10.0,1,logistic_regression,accuracy,0.8421052631578947,True,29.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps10,10.0,1,logistic_regression,f1_macro,0.81993681993682,True,29.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps10,10.0,1,logistic_regression,roc_auc,0.9265873015873015,True,29.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,madifft,,2,logistic_regression,accuracy,0.7368421052631579,True,21.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,madifft,,2,logistic_regression,f1_macro,0.6360153256704981,True,21.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,madifft,,2,logistic_regression,roc_auc,0.773478835978836,True,21.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps0.1,0.1,2,logistic_regression,accuracy,0.34210526315789475,True,19.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps0.1,0.1,2,logistic_regression,f1_macro,0.339615354908473,True,19.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps0.1,0.1,2,logistic_regression,roc_auc,0.28604497354497355,True,19.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps0.2,0.2,2,logistic_regression,accuracy,0.49122807017543857,True,18.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps0.2,0.2,2,logistic_regression,f1_macro,0.48343749999999996,True,18.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps0.2,0.2,2,logistic_regression,roc_auc,0.6190476190476191,True,18.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps0.5,0.5,2,logistic_regression,accuracy,0.4298245614035088,True,19.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps0.5,0.5,2,logistic_regression,f1_macro,0.4287256186878421,True,19.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps0.5,0.5,2,logistic_regression,roc_auc,0.4758597883597883,True,19.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps1,1.0,2,logistic_regression,accuracy,0.11403508771929824,True,20.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps1,1.0,2,logistic_regression,f1_macro,0.10570873786407767,True,20.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps1,1.0,2,logistic_regression,roc_auc,0.026785714285714295,True,20.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps2,2.0,2,logistic_regression,accuracy,0.6140350877192983,True,23.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps2,2.0,2,logistic_regression,f1_macro,0.6129629629629629,True,23.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps2,2.0,2,logistic_regression,roc_auc,0.7589285714285715,True,23.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps5,5.0,2,logistic_regression,accuracy,0.38596491228070173,True,20.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps5,5.0,2,logistic_regression,f1_macro,0.28952991452991456,True,20.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps5,5.0,2,logistic_regression,roc_auc,0.0958994708994709,True,20.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps10,10.0,2,logistic_regression,accuracy,0.8157894736842105,True,19.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps10,10.0,2,logistic_regression,f1_macro,0.7740443605474281,True,19.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps10,10.0,2,logistic_regression,roc_auc,0.9603174603174602,True,19.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,madifft,,3,logistic_regression,accuracy,0.6228070175438597,True,23.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,madifft,,3,logistic_regression,f1_macro,0.3837837837837838,True,23.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,madifft,,3,logistic_regression,roc_auc,0.5413359788359788,True,23.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps0.1,0.1,3,logistic_regression,accuracy,0.6491228070175439,True,22.0,success,,398,
POP6_SEEDED_20260321,breast_cancer,privbayes_eps0.1,0.1,3,logistic_regression,f1_macro,0.4722222222222222,True,22.0,success,,398,
