run_tag,dataset,method,epsilon,seed,domias_auc,dist_mia_auc,dcr_q,normdcr,status,error
POP6_SEEDED_20260321,pima,privbayes_eps0.2,0.2,0,,0.5280952380952382,0.6176846875133861,1.2769034554944816,skipped,Strong audits skipped.
POP6_SEEDED_20260321,pima,privbayes_eps0.5,0.5,0,,0.5047619047619049,0.6444287067209212,1.3321898034164095,skipped,Strong audits skipped.
POP6_SEEDED_20260321,pima,privbayes_eps1,1.0,0,,0.5044155844155844,0.7065114402780712,1.4605298102325086,skipped,Strong audits skipped.
POP6_SEEDED_20260321,pima,privbayes_eps2,2.0,0,,0.4861471861471862,0.6879282735183447,1.4221139156357843,skipped,Strong audits skipped.
POP6_SEEDED_20260321,pima,privbayes_eps5,5.0,0,,0.4974458874458874,0.6414426289589528,1.3260168593727706,skipped,Strong audits skipped.
POP6_SEEDED_20260321,pima,privbayes_eps10,10.0,0,,0.514025974025974,0.6260605746187449,1.2942184374000878,skipped,Strong audits skipped.
POP6_SEEDED_20260321,pima,madifft,,1,,0.5365800865800865,0.5776182557469184,1.3373621380724605,skipped,Strong audits skipped.
POP6_SEEDED_20260321,pima,privbayes_eps0.1,0.1,1,,0.4922077922077922,0.9557194104201084,2.2127814372210595,skipped,Strong audits skipped.
POP6_SEEDED_20260321,pima,privbayes_eps0.2,0.2,1,,0.47632034632034637,0.893149489571832,2.0679130188632104,skipped,Strong audits skipped.
POP6_SEEDED_20260321,pima,privbayes_eps0.5,0.5,1,,0.4616017316017316,0.799783232645615,1.851741705466604,skipped,Strong audits skipped.
POP6_SEEDED_20260321,pima,privbayes_eps1,1.0,1,,0.47961038961038954,0.7928161300414543,1.8356107415606555,skipped,Strong audits skipped.
POP6_SEEDED_20260321,pima,privbayes_eps2,2.0,1,,0.474025974025974,0.7016290790202419,1.6244849533693568,skipped,Strong audits skipped.
POP6_SEEDED_20260321,pima,privbayes_eps5,5.0,1,,0.4871861471861472,0.7530783604486385,1.7436057054037586,skipped,Strong audits skipped.
POP6_SEEDED_20260321,pima,privbayes_eps10,10.0,1,,0.48779220779220783,0.6992277991053533,1.618925259212992,skipped,Strong audits skipped.
POP6_SEEDED_20260321,pima,madifft,,2,,0.5423809523809524,0.5490396832723179,1.136053256412508,skipped,Strong audits skipped.
POP6_SEEDED_20260321,pima,privbayes_eps0.1,0.1,2,,0.49233766233766235,0.6993043507766434,1.4469755267748166,skipped,Strong audits skipped.
POP6_SEEDED_20260321,pima,privbayes_eps0.2,0.2,2,,0.48346320346320343,0.674482073903611,1.3956141601335008,skipped,Strong audits skipped.
POP6_SEEDED_20260321,pima,privbayes_eps0.5,0.5,2,,0.5047186147186147,0.6377586078878382,1.319627278993472,skipped,Strong audits skipped.
POP6_SEEDED_20260321,pima,privbayes_eps1,1.0,2,,0.5170995670995672,0.6737706585892757,1.3941421250345158,skipped,Strong audits skipped.
POP6_SEEDED_20260321,pima,privbayes_eps2,2.0,2,,0.5073160173160173,0.6864320747323472,1.4203406740253655,skipped,Strong audits skipped.
POP6_SEEDED_20260321,pima,privbayes_eps5,5.0,2,,0.47761904761904767,0.6863846359327401,1.4202425153595788,skipped,Strong audits skipped.
POP6_SEEDED_20260321,pima,privbayes_eps10,10.0,2,,0.4825541125541126,0.7341133959620036,1.5190011568708923,skipped,Strong audits skipped.
POP6_SEEDED_20260321,pima,madifft,,3,,0.5458441558441558,0.5021952715380757,1.04026293157444,skipped,Strong audits skipped.
POP6_SEEDED_20260321,pima,privbayes_eps0.1,0.1,3,,0.4341991341991342,0.6867186527187111,1.422490412257603,skipped,Strong audits skipped.
POP6_SEEDED_20260321,pima,privbayes_eps0.2,0.2,3,,0.433073593073593,0.682992433887688,1.4147718064790655,skipped,Strong audits skipped.
POP6_SEEDED_20260321,pima,privbayes_eps0.5,0.5,3,,0.4720779220779221,0.6703764608093378,1.3886386867884835,skipped,Strong audits skipped.
POP6_SEEDED_20260321,pima,privbayes_eps1,1.0,3,,0.485930735930736,0.584966907467919,1.211718677025565,skipped,Strong audits skipped.
