run_tag,dataset,method,epsilon,seed,classifier,metric_name,metric_value,converged,n_iter,status,fallback_used,n_synth,notes
UNIFIED_FINAL_20260410,breast_cancer,madifft,,2,logistic_regression,f1_macro,0.6360153256704981,True,21,success,,398,
UNIFIED_FINAL_20260410,breast_cancer,madifft,,2,logistic_regression,roc_auc,0.773478835978836,True,21,success,,398,
UNIFIED_FINAL_20260410,breast_cancer,gaussian_copula,,3,logistic_regression,accuracy,0.9298245614035088,True,386,success,,398,
UNIFIED_FINAL_20260410,breast_cancer,gaussian_copula,,3,logistic_regression,f1_macro,0.9210526315789473,True,386,success,,398,
UNIFIED_FINAL_20260410,breast_cancer,gaussian_copula,,3,logistic_regression,roc_auc,0.9884259259259259,True,386,success,,398,
UNIFIED_FINAL_20260410,breast_cancer,tvae,,3,logistic_regression,accuracy,0.9122807017543859,True,195,success,,398,
UNIFIED_FINAL_20260410,breast_cancer,tvae,,3,logistic_regression,f1_macro,0.9082125603864735,True,195,success,,398,
UNIFIED_FINAL_20260410,breast_cancer,tvae,,3,logistic_regression,roc_auc,0.9834656084656085,True,195,success,,398,
UNIFIED_FINAL_20260410,breast_cancer,ctgan,,3,logistic_regression,accuracy,0.6842105263157895,True,21,success,,398,
UNIFIED_FINAL_20260410,breast_cancer,ctgan,,3,logistic_regression,f1_macro,0.6089939024390244,True,21,success,,398,
UNIFIED_FINAL_20260410,breast_cancer,ctgan,,3,logistic_regression,roc_auc,0.611441798941799,True,21,success,,398,
UNIFIED_FINAL_20260410,breast_cancer,tabddpm_single,,3,logistic_regression,accuracy,0.6228070175438597,True,22,success,,398,
UNIFIED_FINAL_20260410,breast_cancer,tabddpm_single,,3,logistic_regression,f1_macro,0.3837837837837838,True,22,success,,398,
UNIFIED_FINAL_20260410,breast_cancer,tabddpm_single,,3,logistic_regression,roc_auc,0.691468253968254,True,22,success,,398,
UNIFIED_FINAL_20260410,breast_cancer,madifft,,3,logistic_regression,accuracy,0.6228070175438597,True,23,success,,398,
UNIFIED_FINAL_20260410,breast_cancer,madifft,,3,logistic_regression,f1_macro,0.3837837837837838,True,23,success,,398,
UNIFIED_FINAL_20260410,breast_cancer,madifft,,3,logistic_regression,roc_auc,0.5413359788359788,True,23,success,,398,
UNIFIED_FINAL_20260410,breast_cancer,gaussian_copula,,4,logistic_regression,accuracy,0.9298245614035088,True,387,success,,398,
UNIFIED_FINAL_20260410,breast_cancer,gaussian_copula,,4,logistic_regression,f1_macro,0.9210526315789473,True,387,success,,398,
UNIFIED_FINAL_20260410,breast_cancer,gaussian_copula,,4,logistic_regression,roc_auc,0.9884259259259259,True,387,success,,398,
UNIFIED_FINAL_20260410,breast_cancer,tvae,,4,logistic_regression,accuracy,0.9473684210526315,True,206,success,,398,
UNIFIED_FINAL_20260410,breast_cancer,tvae,,4,logistic_regression,f1_macro,0.9439895185063871,True,206,success,,398,
UNIFIED_FINAL_20260410,breast_cancer,tvae,,4,logistic_regression,roc_auc,0.9943783068783069,True,206,success,,398,
UNIFIED_FINAL_20260410,breast_cancer,ctgan,,4,logistic_regression,accuracy,0.47368421052631576,True,19,success,,398,
UNIFIED_FINAL_20260410,breast_cancer,ctgan,,4,logistic_regression,f1_macro,0.4735221674876847,True,19,success,,398,
UNIFIED_FINAL_20260410,breast_cancer,ctgan,,4,logistic_regression,roc_auc,0.5453042328042328,True,19,success,,398,
UNIFIED_FINAL_20260410,breast_cancer,tabddpm_single,,4,logistic_regression,accuracy,0.631578947368421,True,49,success,,398,
UNIFIED_FINAL_20260410,breast_cancer,tabddpm_single,,4,logistic_regression,f1_macro,0.3870967741935484,True,49,success,,398,
UNIFIED_FINAL_20260410,breast_cancer,tabddpm_single,,4,logistic_regression,roc_auc,0.9001322751322751,True,49,success,,398,
UNIFIED_FINAL_20260410,breast_cancer,madifft,,4,logistic_regression,accuracy,0.631578947368421,True,22,success,,398,
UNIFIED_FINAL_20260410,breast_cancer,madifft,,4,logistic_regression,f1_macro,0.3870967741935484,True,22,success,,398,
UNIFIED_FINAL_20260410,breast_cancer,madifft,,4,logistic_regression,roc_auc,0.2261904761904762,True,22,success,,398,
UNIFIED_FINAL_20260410,adult_income,gaussian_copula,,0,logistic_regression,accuracy,0.7855168601437258,True,923,success,,31654,
UNIFIED_FINAL_20260410,adult_income,gaussian_copula,,0,logistic_regression,f1_macro,0.6612005301762893,True,923,success,,31654,
UNIFIED_FINAL_20260410,adult_income,gaussian_copula,,0,logistic_regression,roc_auc,0.8321904475422306,True,923,success,,31654,
UNIFIED_FINAL_20260410,adult_income,tvae,,0,logistic_regression,accuracy,0.8225538971807629,True,974,success,,31654,
UNIFIED_FINAL_20260410,adult_income,tvae,,0,logistic_regression,f1_macro,0.7555295448246901,True,974,success,,31654,
