run_tag,dataset,method,epsilon,seed,domias_auc,dist_mia_auc,dcr_q,normdcr,status,error
UNIFIED_FINAL_20260410,adult_income,ctgan,,0,0.49730282235702405,0.5340666666666667,0.21771435132166048,1.3445198121486328,success,"DOMIAS error: The data appears to lie in a lower-dimensional subspace of the space in which it is expressed. This has resulted in a singular data covariance matrix, which cannot be treated using the algorithms implemented in `gaussian_kde`. Consider performing principal component analysis / dimensionality reduction and using `gaussian_kde` with the transformed data."
UNIFIED_FINAL_20260410,adult_income,tabddpm_single,,0,0.4943878130874781,0.5199444444444445,0.47241088341971227,2.917427300389675,success,"DOMIAS error: The data appears to lie in a lower-dimensional subspace of the space in which it is expressed. This has resulted in a singular data covariance matrix, which cannot be treated using the algorithms implemented in `gaussian_kde`. Consider performing principal component analysis / dimensionality reduction and using `gaussian_kde` with the transformed data."
UNIFIED_FINAL_20260410,adult_income,madifft,,0,0.49576528209991066,0.5040666666666667,2.1460426321801194,13.253131082841493,success,"DOMIAS error: The data appears to lie in a lower-dimensional subspace of the space in which it is expressed. This has resulted in a singular data covariance matrix, which cannot be treated using the algorithms implemented in `gaussian_kde`. Consider performing principal component analysis / dimensionality reduction and using `gaussian_kde` with the transformed data."
UNIFIED_FINAL_20260410,adult_income,gaussian_copula,,1,0.4959030958191406,0.4877666666666667,0.3750146564046606,1.8524575382128672,success,"DOMIAS error: The data appears to lie in a lower-dimensional subspace of the space in which it is expressed. This has resulted in a singular data covariance matrix, which cannot be treated using the algorithms implemented in `gaussian_kde`. Consider performing principal component analysis / dimensionality reduction and using `gaussian_kde` with the transformed data."
UNIFIED_FINAL_20260410,adult_income,tvae,,1,0.4989258142859023,0.5050666666666668,0.14656239150235578,0.7239733229628257,success,"DOMIAS error: The data appears to lie in a lower-dimensional subspace of the space in which it is expressed. This has resulted in a singular data covariance matrix, which cannot be treated using the algorithms implemented in `gaussian_kde`. Consider performing principal component analysis / dimensionality reduction and using `gaussian_kde` with the transformed data."
UNIFIED_FINAL_20260410,adult_income,ctgan,,1,0.4956169995640892,0.49046666666666666,0.2121174907702527,1.047795434267378,success,"DOMIAS error: The data appears to lie in a lower-dimensional subspace of the space in which it is expressed. This has resulted in a singular data covariance matrix, which cannot be treated using the algorithms implemented in `gaussian_kde`. Consider performing principal component analysis / dimensionality reduction and using `gaussian_kde` with the transformed data."
UNIFIED_FINAL_20260410,adult_income,tabddpm_single,,1,0.49200459465027596,0.47763333333333335,0.3808723618571004,1.8813928089727752,success,"DOMIAS error: The data appears to lie in a lower-dimensional subspace of the space in which it is expressed. This has resulted in a singular data covariance matrix, which cannot be treated using the algorithms implemented in `gaussian_kde`. Consider performing principal component analysis / dimensionality reduction and using `gaussian_kde` with the transformed data."
UNIFIED_FINAL_20260410,adult_income,madifft,,1,0.4994125546252261,0.4898,1.1199318294833243,5.5321202101826135,success,"DOMIAS error: The data appears to lie in a lower-dimensional subspace of the space in which it is expressed. This has resulted in a singular data covariance matrix, which cannot be treated using the algorithms implemented in `gaussian_kde`. Consider performing principal component analysis / dimensionality reduction and using `gaussian_kde` with the transformed data."
UNIFIED_FINAL_20260410,adult_income,gaussian_copula,,2,0.501217770032263,0.5164444444444445,0.362360728144783,2.5039043298296177,success,"DOMIAS error: The data appears to lie in a lower-dimensional subspace of the space in which it is expressed. This has resulted in a singular data covariance matrix, which cannot be treated using the algorithms implemented in `gaussian_kde`. Consider performing principal component analysis / dimensionality reduction and using `gaussian_kde` with the transformed data."
UNIFIED_FINAL_20260410,adult_income,tvae,,2,0.498381395902014,0.5239444444444444,0.17253917774285646,1.192241765346503,success,"DOMIAS error: The data appears to lie in a lower-dimensional subspace of the space in which it is expressed. This has resulted in a singular data covariance matrix, which cannot be treated using the algorithms implemented in `gaussian_kde`. Consider performing principal component analysis / dimensionality reduction and using `gaussian_kde` with the transformed data."
UNIFIED_FINAL_20260410,adult_income,ctgan,,2,0.49844570085369216,0.4867,0.20363472883592967,1.4071113110034337,success,"DOMIAS error: The data appears to lie in a lower-dimensional subspace of the space in which it is expressed. This has resulted in a singular data covariance matrix, which cannot be treated using the algorithms implemented in `gaussian_kde`. Consider performing principal component analysis / dimensionality reduction and using `gaussian_kde` with the transformed data."
UNIFIED_FINAL_20260410,adult_income,tabddpm_single,,2,0.4997636674260477,0.5054,0.3982073015259045,2.75160333065148,success,"DOMIAS error: The data appears to lie in a lower-dimensional subspace of the space in which it is expressed. This has resulted in a singular data covariance matrix, which cannot be treated using the algorithms implemented in `gaussian_kde`. Consider performing principal component analysis / dimensionality reduction and using `gaussian_kde` with the transformed data."
UNIFIED_FINAL_20260410,adult_income,madifft,,2,0.497262291434616,0.5102333333333333,1.5955749956289993,11.02538666532052,success,"DOMIAS error: The data appears to lie in a lower-dimensional subspace of the space in which it is expressed. This has resulted in a singular data covariance matrix, which cannot be treated using the algorithms implemented in `gaussian_kde`. Consider performing principal component analysis / dimensionality reduction and using `gaussian_kde` with the transformed data."
UNIFIED_FINAL_20260410,adult_income,gaussian_copula,,3,0.49883448073506004,0.47436666666666666,0.40570363509148494,2.4772884338410646,success,"DOMIAS error: The data appears to lie in a lower-dimensional subspace of the space in which it is expressed. This has resulted in a singular data covariance matrix, which cannot be treated using the algorithms implemented in `gaussian_kde`. Consider performing principal component analysis / dimensionality reduction and using `gaussian_kde` with the transformed data."
UNIFIED_FINAL_20260410,adult_income,tvae,,3,0.5018411369362968,0.49274444444444443,0.14697007621221236,0.8974217592089183,success,"DOMIAS error: The data appears to lie in a lower-dimensional subspace of the space in which it is expressed. This has resulted in a singular data covariance matrix, which cannot be treated using the algorithms implemented in `gaussian_kde`. Consider performing principal component analysis / dimensionality reduction and using `gaussian_kde` with the transformed data."
